match_id,side,team,formation,starter,player_id,player,number,position
1267454654,away,Paraguay,4-4-2,no,49239106,Matías Galarza,23,Midfielder
1267454654,away,Paraguay,4-4-2,no,17144239,Mauricio,11,Midfielder
1267454654,away,Paraguay,4-4-2,no,1043917,Gabriel Ávalos,21,Forward
1267454654,away,Paraguay,4-4-2,no,15369214,Alex Arce,18,Forward
1267454654,away,Paraguay,4-4-2,no,11378024,Isidro Pitta,25,Forward
1267454654,away,Paraguay,4-4-2,no,31604132,Ramón Sosa,7,Forward
1309689784,home,Canada,4-4-2,yes,8255268,Maxime Crépeau,16,Goalkeeper
1309689784,home,Canada,4-4-2,yes,8181530,Richie Laryea,22,Defender
1309689784,home,Canada,4-4-2,yes,8258649,Derek Cornelius,13,Defender
1309689784,home,Canada,4-4-2,yes,52765972,Luc De Fougerolles,4,Defender
1309689784,home,Canada,4-4-2,yes,12646221,Alistair Johnston,2,Defender
1309689784,home,Canada,4-4-2,yes,7212632,Liam Millar,11,Midfielder
1309689784,home,Canada,4-4-2,yes,5726924,Stephen Eustaquio,7,Midfielder
1309689784,home,Canada,4-4-2,yes,52815560,Ismael Koné,8,Midfielder
1309689784,home,Canada,4-4-2,yes,8213730,Tajon Buchanan,17,Midfielder
1309689784,home,Canada,4-4-2,yes,56605661,Tani Oluwaseyi,12,Forward
1309689784,home,Canada,4-4-2,yes,1366883,Jonathan David,10,Forward
1309689784,home,Canada,4-4-2,no,8234982,Dayne St. Clair,1,Goalkeeper
1309689784,home,Canada,4-4-2,no,45813348,Owen Goodman,18,Goalkeeper
1309689784,home,Canada,4-4-2,no,67121215,Niko Sigur,23,Midfielder
1309689784,home,Canada,4-4-2,no,3049172,Alfie Jones,3,Defender
1309689784,home,Canada,4-4-2,no,12637688,Joel Waterman,5,Defender
1309689784,home,Canada,4-4-2,no,65529891,Moise Bombito,15,Defender
1309689784,home,Canada,4-4-2,no,82103,Alphonso Davies,19,Defender
1309689784,home,Canada,4-4-2,no,58305499,Ali Ahmed,20,Midfielder
1309689784,home,Canada,4-4-2,no,47466818,Nathan-Dylan Saliba,25,Midfielder
1309689784,home,Canada,4-4-2,no,8177022,Mathieu Choinière,6,Midfielder
1309689784,home,Canada,4-4-2,no,8181691,Jonathan Osorio,21,Midfielder
1309689784,home,Canada,4-4-2,no,8183140,Jacob Shaffelburg,14,Forward
1309689784,home,Canada,4-4-2,no,50449987,Promise David,24,Forward
1309689784,home,Canada,4-4-2,no,31118073,Jayden Nelson,26,Forward
1309689784,home,Canada,4-4-2,no,322315,Cyle Larin,9,Forward
1309689784,away,Bosnia & Herzegovina,4-4-2,yes,1453340,Nikola Vasilj,1,Goalkeeper
1309689784,away,Bosnia & Herzegovina,4-4-2,yes,232316,Sead Kolašinac,5,Defender
1309689784,away,Bosnia & Herzegovina,4-4-2,yes,43687504,Tarik Muharemović,4,Defender
1309689784,away,Bosnia & Herzegovina,4-4-2,yes,280455,Nikola Katić,18,Defender
1309689784,away,Bosnia & Herzegovina,4-4-2,yes,1178352,Amar Dedić,7,Defender
1309689784,away,Bosnia & Herzegovina,4-4-2,yes,51858415,Amar Memić,15,Midfielder
1309689784,away,Bosnia & Herzegovina,4-4-2,yes,42519288,Benjamin Tahirović,6,Midfielder
1309689784,away,Bosnia & Herzegovina,4-4-2,yes,26117896,Ivan Bašić,13,Midfielder
1309689784,away,Bosnia & Herzegovina,4-4-2,yes,53035003,Esmir Bajraktarević,20,Midfielder
1309689784,away,Bosnia & Herzegovina,4-4-2,yes,12403111,Jovo Lukić,25,Forward
1309689784,away,Bosnia & Herzegovina,4-4-2,yes,7555884,Ermedin Demirović,10,Forward
1309689784,away,Bosnia & Herzegovina,4-4-2,no,71827084,Mladen Jurkas,12,Goalkeeper
1309689784,away,Bosnia & Herzegovina,4-4-2,no,17447724,Martin Zlomislić,22,Goalkeeper
1309689784,away,Bosnia & Herzegovina,4-4-2,no,65957024,Arjan Malić,24,Defender
1309689784,away,Bosnia & Herzegovina,4-4-2,no,2302615,Stjepan Radeljić,21,Defender
1309689784,away,Bosnia & Herzegovina,4-4-2,no,8616391,Dennis Hadžikadunić,3,Defender
1309689784,away,Bosnia & Herzegovina,4-4-2,no,12375741,Nihad Mujakić,2,Defender
1309689784,away,Bosnia & Herzegovina,4-4-2,no,8051120,Amir Hadžiahmetović,16,Midfielder
1309689784,away,Bosnia & Herzegovina,4-4-2,no,213318,Ivan Šunjić,14,Midfielder
1309689784,away,Bosnia & Herzegovina,4-4-2,no,11352908,Armin Gigović,8,Midfielder
1309689784,away,Bosnia & Herzegovina,4-4-2,no,4045923,Dženis Burnić,17,Midfielder
1309689784,away,Bosnia & Herzegovina,4-4-2,no,63685153,Kerim Alajbegović,19,Forward
1309689784,away,Bosnia & Herzegovina,4-4-2,no,54768007,Ermin Mahmic,26,Midfielder
1309689784,away,Bosnia & Herzegovina,4-4-2,no,50614851,Samed Baždar,9,Forward
1309689784,away,Bosnia & Herzegovina,4-4-2,no,127344,Edin Džeko,11,Forward
1309689784,away,Bosnia & Herzegovina,4-4-2,no,4569656,Haris Tabaković,23,Forward
1309688933,home,South Korea,3-4-2-1,yes,465766,Kim Seung-gyu,1,Goalkeeper
1309688933,home,South Korea,3-4-2-1,yes,49097265,Gi-Hyuk Lee,3,Defender
1309688933,home,South Korea,3-4-2-1,yes,466571,Kim Min-jae,4,Defender
1309688933,home,South Korea,3-4-2-1,yes,38192252,Han-Beom Lee,2,Defender
1309688933,home,South Korea,3-4-2-1,yes,38192574,Lee Tae-seok,13,Midfielder
1309688933,home,South Korea,3-4-2-1,yes,468503,Seung Ho Paik,8,Midfielder
1309688933,home,South Korea,3-4-2-1,yes,467215,Hwang In-beom,6,Midfielder
1309688933,home,South Korea,3-4-2-1,yes,31875739,Young-woo Seol,22,Midfielder
1309688933,home,South Korea,3-4-2-1,yes,468020,Jae-sung Lee,10,Forward
1309688933,home,South Korea,3-4-2-1,yes,149401,Kang-in Lee,19,Forward
1309688933,home,South Korea,3-4-2-1,yes,30100,Son Heung-min,7,Forward
1309688933,home,South Korea,3-4-2-1,no,465444,Jo Hyeonwoo,21,Goalkeeper
1309688933,home,South Korea,3-4-2-1,no,5534368,Song Bum-keun,12,Goalkeeper
1309688933,home,South Korea,3-4-2-1,no,468986,Kim Moon-hwan,15,Defender
1309688933,home,South Korea,3-4-2-1,no,57510803,Wi-je Cho,14,Defender
1309688933,home,South Korea,3-4-2-1,no,5541452,Kim Tae-hyeon,5,Defender
1309688933,home,South Korea,3-4-2-1,no,5543545,Dong-gyeong Lee,26,Midfielder
1309688933,home,South Korea,3-4-2-1,no,45137792,Jens Castrop,23,Midfielder
1309688933,home,South Korea,3-4-2-1,no,38165204,Ji-sung Eom,25,Forward
1309688933,home,South Korea,3-4-2-1,no,5501202,Jin-gyu Kim,24,Midfielder
1309688933,home,South Korea,3-4-2-1,no,15973125,Jin-seob Park,16,Midfielder
1309688933,home,South Korea,3-4-2-1,no,57523200,Jun-Ho Bae,17,Midfielder
1309688933,home,South Korea,3-4-2-1,no,5508125,Gue-sung Cho,9,Forward
1309688933,home,South Korea,3-4-2-1,no,4007122,Hwang Hee-chan,11,Forward
1309688933,home,South Korea,3-4-2-1,no,5588464,Hyeon-gyu Oh,18,Forward
1309688933,home,South Korea,3-4-2-1,no,49098392,Yang Hyun-Jun,20,Forward
1309688933,away,Czech Republic,3-4-2-1,yes,22347598,Matěj Kovář,1,Goalkeeper
1309688933,away,Czech Republic,3-4-2-1,yes,10691681,Ladislav Krejčí,7,Defender
1309688933,away,Czech Republic,3-4-2-1,yes,26237358,Robin Hranáč,4,Defender
1309688933,away,Czech Republic,3-4-2-1,yes,54376294,Štěpán Chaloupek,6,Defender
1309688933,away,Czech Republic,3-4-2-1,yes,199311,Jaroslav Zelený,20,Midfielder
1309688933,away,Czech Republic,3-4-2-1,yes,62280911,Alexandr Sojka,24,Midfielder
1309688933,away,Czech Republic,3-4-2-1,yes,200277,Tomáš Souček,22,Midfielder
1309688933,away,Czech Republic,3-4-2-1,yes,198345,Vladimír Coufal,5,Midfielder
1309688933,away,Czech Republic,3-4-2-1,yes,10682987,Lukáš Provod,17,Forward
1309688933,away,Czech Republic,3-4-2-1,yes,10688461,Pavel Šulc,15,Forward
1309688933,away,Czech Republic,3-4-2-1,yes,127988,Patrik Schick,10,Forward
1309688933,away,Czech Republic,3-4-2-1,no,10682021,Jindřich Staněk,16,Goalkeeper
1309688933,away,Czech Republic,3-4-2-1,no,43365343,Lukáš Horníček,23,Goalkeeper
1309688933,away,Czech Republic,3-4-2-1,no,20735827,David Jurásek,14,Defender
1309688933,away,Czech Republic,3-4-2-1,no,20732446,David Zima,2,Defender
1309688933,away,Czech Republic,3-4-2-1,no,362726,Tomáš Holeš,3,Defender
1309688933,away,Czech Republic,3-4-2-1,no,38955,Michal Sadílek,18,Midfielder
1309688933,away,Czech Republic,3-4-2-1,no,10660608,David Douděra,21,Midfielder
1309688933,away,Czech Republic,3-4-2-1,no,46724286,Denis Višinský,26,Midfielder
1309688933,away,Czech Republic,3-4-2-1,no,89425511,Hugo Sochurek,25,Midfielder
1309688933,away,Czech Republic,3-4-2-1,no,26113388,Lukáš Červ,12,Midfielder
1309688933,away,Czech Republic,3-4-2-1,no,4081182,Vladimír Darida,8,Midfielder
1309688933,away,Czech Republic,3-4-2-1,no,10629213,Adam Hložek,9,Forward
1309688933,away,Czech Republic,3-4-2-1,no,10680894,Jan Kuchta,11,Forward
1309688933,away,Czech Republic,3-4-2-1,no,10670429,Mojmír Chytil,13,Forward
1309688933,away,Czech Republic,3-4-2-1,no,131852,Tomáš Chorý,19,Forward
1267453803,home,Mexico,4-1-4-1,yes,43594768,Raúl Rangel,1,Goalkeeper
1267453803,home,Mexico,4-1-4-1,yes,463995,Jesús Gallardo,23,Defender
1267453803,home,Mexico,4-1-4-1,yes,5722738,Johan Vásquez,5,Defender
1267453803,home,Mexico,4-1-4-1,yes,462707,César Montes,3,Defender
1267453803,home,Mexico,4-1-4-1,yes,20483701,Israel Reyes,15,Defender
1267453803,home,Mexico,4-1-4-1,yes,42881699,Erik Lira,6,Midfielder
1267453803,home,Mexico,4-1-4-1,yes,5720806,Julián Quiñones,16,Midfielder
1267453803,home,Mexico,4-1-4-1,yes,120904,Álvaro Fidalgo,8,Midfielder
1267453803,home,Mexico,4-1-4-1,yes,34169667,Brian Gutiérrez,26,Midfielder
1267453803,home,Mexico,4-1-4-1,yes,463673,Roberto Alvarado,25,Midfielder
1267453803,home,Mexico,4-1-4-1,yes,464961,Raúl Jiménez,9,Forward
1267453803,home,Mexico,4-1-4-1,no,5758963,Carlos Acevedo,12,Goalkeeper
1267453803,home,Mexico,4-1-4-1,no,337932,Guillermo Ochoa,13,Goalkeeper
1267453803,home,Mexico,4-1-4-1,no,463512,Jorge Sánchez,2,Defender
1267453803,home,Mexico,4-1-4-1,no,5791324,Luis Romo,7,Midfielder
1267453803,home,Mexico,4-1-4-1,no,62790476,Mateo Chávez,20,Defender
1267453803,home,Mexico,4-1-4-1,no,465283,Alexis Vega,10,Forward
1267453803,home,Mexico,4-1-4-1,no,5814025,César Huerta,21,Midfielder
1267453803,home,Mexico,4-1-4-1,no,462063,Edson Álvarez,4,Midfielder
1267453803,home,Mexico,4-1-4-1,no,77699559,Gilberto Mora,19,Midfielder
1267453803,home,Mexico,4-1-4-1,no,5746244,Luis Chávez,24,Midfielder
1267453803,home,Mexico,4-1-4-1,no,50454817,Obed Vargas,18,Midfielder
1267453803,home,Mexico,4-1-4-1,no,5727890,Orbelín Pineda,17,Midfielder
1267453803,home,Mexico,4-1-4-1,no,46965947,Armando González,14,Forward
1267453803,home,Mexico,4-1-4-1,no,5810322,Guillermo Martínez,22,Forward
1267453803,home,Mexico,4-1-4-1,no,15224636,Santiago Giménez,11,Forward
1267453803,away,South Africa,5-3-2,yes,527429,Ronwen Williams,1,Goalkeeper
1267453803,away,South Africa,5-3-2,yes,7459928,Aubrey Modiba,6,Defender
1267453803,away,South Africa,5-3-2,yes,82238793,Mbekezeli Mbokazi,14,Defender
1267453803,away,South Africa,5-3-2,yes,7479892,Nkosinathi Sibisi,19,Defender
1267453803,away,South Africa,5-3-2,yes,65487226,Ime Okon,21,Defender
1267453803,away,South Africa,5-3-2,yes,7502915,Khuliso Mudau,20,Defender
1267453803,away,South Africa,5-3-2,yes,43262464,Jayden Adams,23,Midfielder
1267453803,away,South Africa,5-3-2,yes,25507867,Siphephelo Sithole,13,Midfielder
1267453803,away,South Africa,5-3-2,yes,529361,Teboho Mokoena,4,Midfielder
1267453803,away,South Africa,5-3-2,yes,20516223,Iqraam Rayners,15,Forward
1267453803,away,South Africa,5-3-2,yes,15928850,Lyle Foster,9,Forward
1267453803,away,South Africa,5-3-2,no,7445599,Ricardo Goss,22,Goalkeeper
1267453803,away,South Africa,5-3-2,no,7473291,Sipho Chaine,16,Goalkeeper
1267453803,away,South Africa,5-3-2,no,26249755,Bradley Cross,26,Defender
1267453803,away,South Africa,5-3-2,no,76415584,Khulumani Ndamane,3,Defender
1267453803,away,South Africa,5-3-2,no,63174461,Olwethu Makhanya,24,Defender
1267453803,away,South Africa,5-3-2,no,69242712,Samukelo Kabini,18,Defender
1267453803,away,South Africa,5-3-2,no,53158168,Tholo Thabang Matuludi,2,Defender
1267453803,away,South Africa,5-3-2,no,28962927,Oswin Appollis,7,Forward
1267453803,away,South Africa,5-3-2,no,47652451,Tshepang Moremi,8,Forward
1267453803,away,South Africa,5-3-2,no,66678143,Relebohile Mofokeng,10,Forward
1267453803,away,South Africa,5-3-2,no,57889475,Kamogelo Sebelebele,25,Midfielder
1267453803,away,South Africa,5-3-2,no,31303384,Thalente Mbatha,5,Midfielder
1267453803,away,South Africa,5-3-2,no,529683,Themba Zwane,11,Midfielder
1267453803,away,South Africa,5-3-2,no,57127945,Thapelo Maseko,12,Forward
1267453803,away,South Africa,5-3-2,no,32418148,Evidence Makgopa,17,Forward
1267473376,home,Ecuador,3-1-4-2,yes,2637334,Hernán Galíndez,1,Goalkeeper
1267473376,home,Ecuador,3-1-4-2,yes,20578691,Piero Hincapié,3,Defender
1267473376,home,Ecuador,3-1-4-2,yes,2635241,Willian Pacho,6,Defender
1267473376,home,Ecuador,3-1-4-2,yes,2634114,Alan Franco,21,Defender
1267473376,home,Ecuador,3-1-4-2,yes,2651824,Jordy Alcivar,5,Midfielder
1267473376,home,Ecuador,3-1-4-2,yes,7523845,Pervis Estupiñán,7,Midfielder
1267473376,home,Ecuador,3-1-4-2,yes,18694991,Moisés Caicedo,23,Midfielder
1267473376,home,Ecuador,3-1-4-2,yes,38169712,Pedro Vite,15,Midfielder
1267473376,home,Ecuador,3-1-4-2,yes,4091808,John Yeboah,9,Midfielder
1267473376,home,Ecuador,3-1-4-2,yes,5720967,Enner Valencia,13,Forward
1267473376,home,Ecuador,3-1-4-2,yes,2635563,Gonzalo Plata,19,Forward
1267473376,home,Ecuador,3-1-4-2,no,13077218,Moisés Ramírez,12,Goalkeeper
1267473376,home,Ecuador,3-1-4-2,no,2679516,Gonzalo Valle,22,Goalkeeper
1267473376,home,Ecuador,3-1-4-2,no,49417494,Yaimar Medina,26,Defender
1267473376,home,Ecuador,3-1-4-2,no,56998501,Joel Ordóñez,4,Defender
1267473376,home,Ecuador,3-1-4-2,no,414729,Jackson Porozo,25,Defender
1267473376,home,Ecuador,3-1-4-2,no,10298358,Félix Torres,2,Defender
1267473376,home,Ecuador,3-1-4-2,no,416017,Ángelo Preciado,17,Defender
1267473376,home,Ecuador,3-1-4-2,no,50158577,Nilson Angulo,20,Forward
1267473376,home,Ecuador,3-1-4-2,no,65414937,Kendry Páez,10,Midfielder
1267473376,home,Ecuador,3-1-4-2,no,54425399,Denil Castillo,18,Midfielder
1267473376,home,Ecuador,3-1-4-2,no,58276680,Kevin Rodriguez,11,Forward
1267473376,home,Ecuador,3-1-4-2,no,2671144,Jordy Caicedo,16,Forward
1267473376,home,Ecuador,3-1-4-2,no,56478793,Jeremy Arevalo,24,Forward
1267473376,home,Ecuador,3-1-4-2,no,31934021,Anthony Valencia,8,Forward
1267473376,home,Ecuador,3-1-4-2,no,45192049,Alan Minda,14,Forward
1267473376,away,Curaçao,5-4-1,yes,35735,Eloy Room,1,Goalkeeper
1267473376,away,Curaçao,5-4-1,yes,56963242,Deveron Fonville,24,Defender
1267473376,away,Curaçao,5-4-1,yes,5952324,Sherel Constancio Floranus,5,Defender
1267473376,away,Curaçao,5-4-1,yes,36862,Armando Obispo,18,Defender
1267473376,away,Curaçao,5-4-1,yes,5934131,Jurien Gaari,3,Defender
1267473376,away,Curaçao,5-4-1,yes,113820,Joshua Brenet,20,Defender
1267473376,away,Curaçao,5-4-1,yes,3066721,Juninho Bacuna,7,Midfielder
1267473376,away,Curaçao,5-4-1,yes,3058671,Leandro Bacuna,10,Midfielder
1267473376,away,Curaçao,5-4-1,yes,49871997,Livano Comenencia,8,Midfielder
1267473376,away,Curaçao,5-4-1,yes,146020,Tahith Chong,21,Midfielder
1267473376,away,Curaçao,5-4-1,yes,3056095,Jürgen Locadia,9,Forward
1267473376,away,Curaçao,5-4-1,no,34474923,Tyrick Bodak,25,Goalkeeper
1267473376,away,Curaçao,5-4-1,no,5951841,Trevor Iriving Doornbusch,26,Goalkeeper
1267473376,away,Curaçao,5-4-1,no,31337999,Shurandy Sambo,2,Defender
1267473376,away,Curaçao,5-4-1,no,5967780,Roshon van Eijma,4,Defender
1267473376,away,Curaçao,5-4-1,no,5985329,Riechedly Bazoer,23,Defender
1267473376,away,Curaçao,5-4-1,no,26114193,Ar'Jany Martha,15,Midfielder
1267473376,away,Curaçao,5-4-1,no,31405941,Jearl Margaritha,16,Forward
1267473376,away,Curaçao,5-4-1,no,6702101,Kenji Gorré,14,Forward
1267473376,away,Curaçao,5-4-1,no,65502360,Tyrese Noslin,13,Midfielder
1267473376,away,Curaçao,5-4-1,no,26278574,Jeremy Antonisse,11,Forward
1267473376,away,Curaçao,5-4-1,no,6031375,Kevin Felida,22,Midfielder
1267473376,away,Curaçao,5-4-1,no,5931716,Godfried Roemeratoe,6,Midfielder
1267473376,away,Curaçao,5-4-1,no,6232142,Gervane Kastaneer,19,Forward
1267473376,away,Curaçao,5-4-1,no,6000946,Brandley Kuwas,17,Forward
1267473376,away,Curaçao,5-4-1,no,26063478,Sontje Hansen,12,Forward
1267474227,home,Germany,4-2-3-1,yes,80171,Manuel Neuer,1,Goalkeeper
1267474227,home,Germany,4-2-3-1,yes,45092068,Nathaniel Brown,18,Defender
1267474227,home,Germany,4-2-3-1,yes,4225277,Nico Schlotterbeck,15,Defender
1267474227,home,Germany,4-2-3-1,yes,156646,Jonathan Tah,4,Defender
1267474227,home,Germany,4-2-3-1,yes,80976,Joshua Kimmich,6,Defender
1267474227,home,Germany,4-2-3-1,yes,52813467,Aleksandar Pavlović,5,Midfielder
1267474227,home,Germany,4-2-3-1,yes,102711,Felix Nmecha,23,Midfielder
1267474227,home,Germany,4-2-3-1,yes,32719218,Florian Wirtz,17,Midfielder
1267474227,home,Germany,4-2-3-1,yes,29271886,Jamal Musiala,10,Midfielder
1267474227,home,Germany,4-2-3-1,yes,103838,Leroy Sané,19,Midfielder
1267474227,home,Germany,4-2-3-1,yes,157612,Kai Havertz,7,Forward
1267474227,home,Germany,4-2-3-1,no,64393,Alexander Nübel,21,Goalkeeper
1267474227,home,Germany,4-2-3-1,no,113176,Oliver Baumann,12,Goalkeeper
1267474227,home,Germany,4-2-3-1,no,26273583,Malick Thiaw,24,Defender
1267474227,home,Germany,4-2-3-1,no,4084402,Waldemar Anton,3,Defender
1267474227,home,Germany,4-2-3-1,no,368039,Antonio Rüdiger,2,Defender
1267474227,home,Germany,4-2-3-1,no,4050592,David Raum,22,Defender
1267474227,home,Germany,4-2-3-1,no,61337612,Assan Ouédraogo,25,Midfielder
1267474227,home,Germany,4-2-3-1,no,20693967,Jamie Leweling,9,Forward
1267474227,home,Germany,4-2-3-1,no,115108,Nadiem Amiri,20,Midfielder
1267474227,home,Germany,4-2-3-1,no,3054324,Pascal Groß,13,Midfielder
1267474227,home,Germany,4-2-3-1,no,82425,Leon Goretzka,8,Midfielder
1267474227,home,Germany,4-2-3-1,no,22090964,Angelo Stiller,16,Midfielder
1267474227,home,Germany,4-2-3-1,no,25541838,Maximilian Beier,14,Forward
1267474227,home,Germany,4-2-3-1,no,25446848,Nick Woltemade,11,Forward
1267474227,home,Germany,4-2-3-1,no,4262629,Deniz Undav,26,Forward
1267474227,away,Ivory Coast,4-4-2,yes,10334744,Yahia Fofana,1,Goalkeeper
1267474227,away,Ivory Coast,4-4-2,yes,3542476,Ghislain Konan,3,Defender
1267474227,away,Ivory Coast,4-4-2,yes,21746102,Emmanuel Agbadou,20,Defender
1267474227,away,Ivory Coast,4-4-2,yes,7747313,Odilon Kossounou,7,Defender
1267474227,away,Ivory Coast,4-4-2,yes,4911298,Wilfried Singo,5,Defender
1267474227,away,Ivory Coast,4-4-2,yes,82718090,Yan Diomande,11,Midfielder
1267474227,away,Ivory Coast,4-4-2,yes,3566143,Ibrahim Sangaré,18,Midfielder
1267474227,away,Ivory Coast,4-4-2,yes,264516,Franck Kessié,8,Midfielder
1267474227,away,Ivory Coast,4-4-2,yes,25437671,Amad Diallo,15,Midfielder
1267474227,away,Ivory Coast,4-4-2,yes,76409305,Christ Inao Oulaï,26,Forward
1267474227,away,Ivory Coast,4-4-2,yes,44379965,Ange-Yoan Bonny,9,Forward
1267474227,away,Ivory Coast,4-4-2,no,4893427,Alban Lafont,23,Goalkeeper
1267474227,away,Ivory Coast,4-4-2,no,44604560,Mohamed Koné,16,Goalkeeper
1267474227,away,Ivory Coast,4-4-2,no,3354750,Christopher Operi,13,Defender
1267474227,away,Ivory Coast,4-4-2,no,57115387,Ousmane Diomande,2,Defender
1267474227,away,Ivory Coast,4-4-2,no,26041421,Guéla Doué,17,Defender
1267474227,away,Ivory Coast,4-4-2,no,291081,Evan Ndicka,21,Defender
1267474227,away,Ivory Coast,4-4-2,no,62410677,Bazoumana Touré,24,Forward
1267474227,away,Ivory Coast,4-4-2,no,522277,Jean Michaël Seri,4,Midfielder
1267474227,away,Ivory Coast,4-4-2,no,42379862,Parfait Guiagon,25,Midfielder
1267474227,away,Ivory Coast,4-4-2,no,4960081,Seko Fofana,6,Midfielder
1267474227,away,Ivory Coast,4-4-2,no,48585285,Simon Adingra,10,Forward
1267474227,away,Ivory Coast,4-4-2,no,53843223,Oumar Diakité,14,Forward
1267474227,away,Ivory Coast,4-4-2,no,26195981,Elye Wahi,12,Forward
1267474227,away,Ivory Coast,4-4-2,no,522760,Nicolas Pépé,19,Forward
1267474227,away,Ivory Coast,4-4-2,no,22105937,Evann Guessand,22,Forward
1309695741,home,Netherlands,4-3-3,yes,20778492,Bart Verbruggen,1,Goalkeeper
1309695741,home,Netherlands,4-3-3,yes,24608843,Micky van de Ven,15,Defender
1309695741,home,Netherlands,4-3-3,yes,6230049,Jan Paul van Hecke,6,Defender
1309695741,home,Netherlands,4-3-3,yes,46844,Virgil van Dijk,4,Defender
1309695741,home,Netherlands,4-3-3,yes,36540,Denzel Dumfries,22,Defender
1309695741,home,Netherlands,4-3-3,yes,5941376,Tijjani Reijnders,14,Midfielder
1309695741,home,Netherlands,4-3-3,yes,86772,Frenkie de Jong,21,Midfielder
1309695741,home,Netherlands,4-3-3,yes,87416,Ryan Gravenberch,8,Midfielder
1309695741,home,Netherlands,4-3-3,yes,39921,Cody Gakpo,11,Forward
1309695741,home,Netherlands,4-3-3,yes,6238904,Brian Brobbey,19,Forward
1309695741,home,Netherlands,4-3-3,yes,40243,Donyell Malen,18,Forward
1309695741,home,Netherlands,4-3-3,no,4223506,Mark Flekken,23,Goalkeeper
1309695741,home,Netherlands,4-3-3,no,31320450,Robin Roefs,13,Goalkeeper
1309695741,home,Netherlands,4-3-3,no,55004516,Jorrel Hato,25,Defender
1309695741,home,Netherlands,4-3-3,no,3036775,Nathan Aké,5,Defender
1309695741,home,Netherlands,4-3-3,no,5980177,Lutsharel Geertruida,2,Defender
1309695741,home,Netherlands,4-3-3,no,14972027,Mats Wieffer,12,Midfielder
1309695741,home,Netherlands,4-3-3,no,5941859,Guus Til,16,Midfielder
1309695741,home,Netherlands,4-3-3,no,127666,Justin Kluivert,7,Forward
1309695741,home,Netherlands,4-3-3,no,4899706,Marten de Roon,3,Midfielder
1309695741,home,Netherlands,4-3-3,no,5940893,Teun Koopmeiners,20,Midfielder
1309695741,home,Netherlands,4-3-3,no,6073718,Crysencio Summerville,24,Forward
1309695741,home,Netherlands,4-3-3,no,107541,Memphis Depay,10,Forward
1309695741,home,Netherlands,4-3-3,no,87738,Noa Lang,17,Forward
1309695741,home,Netherlands,4-3-3,no,4092130,Wout Weghorst,9,Forward
1309695741,away,Sweden,3-1-4-2,yes,459165,Kristoffer Nordfeldt,23,Goalkeeper
1309695741,away,Sweden,3-1-4-2,yes,143283,Victor Lindelöf,3,Defender
1309695741,away,Sweden,3-1-4-2,yes,22214290,Isak Hien,4,Defender
1309695741,away,Sweden,3-1-4-2,yes,22173235,Gustaf Lagerbielke,2,Defender
1309695741,away,Sweden,3-1-4-2,yes,7735721,Jesper Karlström,16,Midfielder
1309695741,away,Sweden,3-1-4-2,yes,7723163,Gabriel Gudmundsson,5,Midfielder
1309695741,away,Sweden,3-1-4-2,yes,42797174,Yasin Ayari,18,Midfielder
1309695741,away,Sweden,3-1-4-2,yes,7728476,Benjamin Nygren,10,Midfielder
1309695741,away,Sweden,3-1-4-2,yes,7679210,Alexander Bernhardsson,21,Midfielder
1309695741,away,Sweden,3-1-4-2,yes,461258,Alexander Isak,9,Forward
1309695741,away,Sweden,3-1-4-2,yes,3055773,Viktor Gyökeres,17,Forward
1309695741,away,Sweden,3-1-4-2,no,7733467,Jacob Widell Zetterström,1,Goalkeeper
1309695741,away,Sweden,3-1-4-2,no,25550854,Viktor Johansson,12,Goalkeeper
1309695741,away,Sweden,3-1-4-2,no,7726222,Carl Starfelt,15,Defender
1309695741,away,Sweden,3-1-4-2,no,7712537,Hjalmar Ekdal,14,Defender
1309695741,away,Sweden,3-1-4-2,no,1366400,Eric Smith,20,Defender
1309695741,away,Sweden,3-1-4-2,no,56487004,Besfort Zeneli,22,Midfielder
1309695741,away,Sweden,3-1-4-2,no,31983448,Daniel Svensson,8,Defender
1309695741,away,Sweden,3-1-4-2,no,36509319,Elliot Stroud,24,Midfielder
1309695741,away,Sweden,3-1-4-2,no,26002298,Herman Johansson,6,Midfielder
1309695741,away,Sweden,3-1-4-2,no,460614,Ken Sema,13,Midfielder
1309695741,away,Sweden,3-1-4-2,no,55918030,Lucas Bergvall,7,Midfielder
1309695741,away,Sweden,3-1-4-2,no,4908078,Mattias Svanberg,19,Midfielder
1309695741,away,Sweden,3-1-4-2,no,25909079,Taha Abdi Ali,26,Midfielder
1309695741,away,Sweden,3-1-4-2,no,24702384,Anthony Elanga,11,Forward
1309695741,away,Sweden,3-1-4-2,no,2525117,Gustaf Nilsson,25,Forward
1267475078,home,Tunisia,3-4-2-1,yes,7957418,Aymen Dahmen,16,Goalkeeper
1267475078,home,Tunisia,3-4-2-1,yes,474299,Dylan Bronn,6,Defender
1267475078,home,Tunisia,3-4-2-1,yes,8054984,Montassar Talbi,3,Defender
1267475078,home,Tunisia,3-4-2-1,yes,26254102,Omar Rekik,4,Defender
1267475078,home,Tunisia,3-4-2-1,yes,7983017,Ali Abdi,2,Midfielder
1267475078,home,Tunisia,3-4-2-1,yes,29070314,Hannibal Mejbri,10,Midfielder
1267475078,home,Tunisia,3-4-2-1,yes,3475661,Ellyes Skhiri,17,Midfielder
